"CU_Number","CYCLE_DATE","JOIN_NUMBER","ACCT_AS0001","ACCT_AS0003","ACCT_AS0004","ACCT_AS0005","ACCT_AS0010","ACCT_AS0041","ACCT_AS0048","ACCT_AS0050","ACCT_AS0051","ACCT_AS0052","ACCT_AS0053","ACCT_AS0054","ACCT_AS0055","ACCT_AS0056","ACCT_AS0057","ACCT_AS0058","ACCT_AS0059","ACCT_AS0060","ACCT_AS0061","ACCT_AS0062","ACCT_AS0063","ACCT_AS0064","ACCT_AS0065","ACCT_AS0066","ACCT_AS0067","ACCT_AS0068","ACCT_AS0069","ACCT_AS0070","ACCT_AS0071","ACCT_AS0072","ACCT_AS0073","ACCT_DL0121","ACCT_EQ0009","ACCT_IS0004","ACCT_IS0011","ACCT_IS0012","ACCT_IS0013","ACCT_IS0016","ACCT_IS0017","ACCT_IS0021","ACCT_IS0022","ACCT_LC0047","ACCT_LC0085","ACCT_LI0003","ACCT_LI0069","ACCT_LN0050","ACCT_LN0051","ACCT_LN0052","ACCT_LN0053","ACCT_LN0054","ACCT_LN0055","ACCT_LN0056","ACCT_LN0057","ACCT_NW0001","ACCT_NW0002","ACCT_NW0010","ACCT_PC0001","ACCT_PC0002","ACCT_PC0003","ACCT_PC0004","ACCT_PC0005","ACCT_PC0006","ACCT_PC0007","ACCT_PC0008","ACCT_PC0009","ACCT_PC0010","ACCT_SL0003","ACCT_IS0020","ACCT_IS0026","ACCT_IS0046","ACCT_IS0047","ACCT_SL0012","ACCT_SL0013","ACCT_SL0014","ACCT_SL0015","ACCT_SL0016","ACCT_SL0017","ACCT_AS0042"
65256,12/31/2023 0:00:00,19484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2993963,0,0,0,0,0,0,0,0,,0,3493068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65259,12/31/2023 0:00:00,19487,0,0,92654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1650000,0,0,0,0,1650000,0,0,0,0,0,0,0,0,0,0,0,0,0,5606424,0,0,0,0,0,0,0,0,,0,6857091,0,0,0,0,0,0,0,0,0,0,0,53595,0,0,0,0,0,0,0,0,0,0
65291,12/31/2023 0:00:00,19519,0,0,3362651,0,1,0,4229303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0,0,139,0,0,0,331860,0,0,0,331860,0,0,0,0,0,458097244,0,0,0,0,0,0,0,0,01/01/2023,0,532888507,0,0,0,0,0,0,0,0,0,0,0,918537,0,0,0,0,0,0,0,0,0,0
65299,12/31/2023 0:00:00,19527,0,85108127,13850491,4413679,1,0,15167562,0,0,0,0,1633632,1633632,0,0,0,0,0,0,81162385,19214445,50178887,34092585,17369864,202018166,23,0,0,0,0,23,0,-30565160,0,4456084,0,0,0,4456084,0,0,0,0,749605,1570963155,13,481539,53342,0,0,0,1,53342,01/01/2023,12400000,1687912449,0,0,0,0,0,0,0,0,0,0,0,5828308,0,308695,-55585,0,0,0,0,0,0,0
65305,12/31/2023 0:00:00,19533,0,153733,559820,0,1,0,556684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4171,2205674,2209845,0,0,0,350000,0,0,0,350000,0,0,0,0,0,90953244,0,0,0,0,0,0,0,0,10/01/2023,233206,102320810,0,0,0,0,0,0,0,0,0,0,0,780747,0,0,0,0,0,0,0,0,0,0
65323,12/31/2023 0:00:00,19551,0,0,131654,1011136,1,0,184180,0,0,0,0,0,0,0,0,0,0,0,0,5575881,19238604,1896989,453551,0,27165025,0,0,0,0,0,0,0,-1635667,0,124093,0,0,0,124093,0,0,0,0,0,86716109,0,0,0,0,0,0,0,0,04/01/2023,149505,94332963,0,0,0,0,0,0,0,0,0,0,0,489275,0,0,0,0,0,0,0,0,0,0
65346,12/31/2023 0:00:00,19574,0,32594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1413228,0,0,0,0,0,0,0,0,,0,2036311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65356,12/31/2023 0:00:00,19584,0,0,703857,0,1,0,169525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22008,0,0,0,22008,0,0,0,0,0,31214450,0,0,0,0,0,0,0,0,01/01/2023,0,36722852,0,0,0,0,0,0,0,0,0,0,0,445386,0,0,0,0,0,0,0,0,0,0
65371,12/31/2023 0:00:00,19599,0,0,312640,0,1,0,47856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000,0,0,0,1000000,0,0,0,31493,0,0,0,31493,0,0,0,0,0,40472724,0,0,0,0,0,0,0,0,01/01/2023,5438,43803948,0,0,0,0,0,0,0,0,0,0,0,137533,0,0,0,0,0,0,0,0,0,0
65378,12/31/2023 0:00:00,19606,0,0,3241558,0,1,0,2748211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1627649,0,0,0,1627649,0,0,0,0,0,381870238,0,0,0,0,0,0,0,0,01/01/2023,1454076,423691488,0,0,0,0,0,0,0,0,0,0,0,3086288,0,0,0,0,0,0,0,0,0,0
65384,12/31/2023 0:00:00,19612,0,0,82458,0,1,0,123878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52527,0,0,0,52527,0,0,0,0,0,11759068,0,0,0,0,0,0,0,0,01/01/2023,51502,14437381,0,0,0,0,0,0,0,0,0,0,0,83508,0,0,0,0,0,0,0,0,0,0
65388,12/31/2023 0:00:00,19616,0,0,1266760,0,1,0,2952028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,838482,1149519,0,1988001,0,0,0,0,0,0,0,-186446,0,2948877,0,0,0,2948877,0,0,0,0,0,146803410,0,0,0,0,0,0,0,0,01/01/2023,999719,157107508,0,0,0,0,0,0,0,0,0,0,0,709916,0,0,0,0,0,0,0,0,0,0
65398,12/31/2023 0:00:00,19626,0,3291447,1655858,0,1,0,522531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9568060,1203373,0,10771433,11626025,6571200,5045155,0,0,23242380,0,-2016208,0,344005,0,0,0,344005,0,0,0,0,0,161559693,0,0,0,0,0,0,0,0,01/01/2023,0,185047467,0,0,0,0,0,0,0,0,0,0,0,1279668,0,0,0,0,0,0,0,0,0,0
65402,12/31/2023 0:00:00,19630,0,0,245913,0,1,0,29984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429072,3062266,3256444,4099483,0,10847265,0,0,0,0,0,0,0,0,0,0,0,0,0,19587050,0,0,0,0,0,0,0,0,12/01/2023,0,21802955,0,0,0,0,0,0,0,0,0,0,0,5037,0,0,-600,0,0,0,0,0,0,0
65411,12/31/2023 0:00:00,19639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35507611,0,0,0,0,0,0,0,0,,0,40048708,0,0,0,0,0,0,0,0,0,0,0,422,0,0,0,0,0,0,0,0,0,0
