"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","ACCT_001","ACCT_011A","ACCT_011B1","ACCT_011B2","ACCT_013A","ACCT_013B1","ACCT_013B2","ACCT_014","ACCT_017","ACCT_018A","ACCT_018B1","ACCT_018B2","ACCT_021A","ACCT_022A","ACCT_023A","ACCT_041A","ACCT_058A","ACCT_058B1","ACCT_058B2","ACCT_062","ACCT_063","ACCT_076","ACCT_077","ACCT_078","ACCT_079","ACCT_081","ACCT_082","ACCT_090","ACCT_099","ACCT_110","ACCT_119","ACCT_120","ACCT_124","ACCT_125A","ACCT_125B","ACCT_125C","ACCT_125D","ACCT_125E","ACCT_126A","ACCT_126B","ACCT_126C","ACCT_126D","ACCT_126E","ACCT_131","ACCT_132","ACCT_133","ACCT_134","ACCT_135","ACCT_140","ACCT_142","ACCT_143","ACCT_144","ACCT_210","ACCT_230","ACCT_250","ACCT_260","ACCT_270","ACCT_280","ACCT_290","ACCT_305","ACCT_310","ACCT_314","ACCT_315","ACCT_320","ACCT_360","ACCT_370","ACCT_381","ACCT_384","ACCT_385","ACCT_389","ACCT_391","ACCT_393","ACCT_395","ACCT_396","ACCT_397","ACCT_399","ACCT_420","ACCT_430","ACCT_440","ACCT_451","ACCT_452","ACCT_453","ACCT_454","ACCT_455","ACCT_458","ACCT_460","ACCT_463","ACCT_475","ACCT_481","ACCT_482","ACCT_532","ACCT_547","ACCT_548","ACCT_549","ACCT_553","ACCT_554","ACCT_555","ACCT_560","ACCT_561","ACCT_564A","ACCT_564B","ACCT_593","ACCT_594","ACCT_595","ACCT_596","ACCT_599","ACCT_002","ACCT_115","ACCT_116","ACCT_117","ACCT_350","ACCT_565","Acct_661A","Acct_769A","Acct_769B","Acct_820A","Acct_954","Acct_925A","Acct_925B1","Acct_925B2","Acct_010A","Acct_010B","Acct_010C","Acct_730A","Acct_730B","Acct_730C","Acct_799I","Acct_814A","Acct_889A","Acct_889B","Acct_892A","Acct_892B","Acct_945A","Acct_945B","Acct_996","Acct_997","Acct_998","Acct_999","ACCT_779A","ACCT_785A","ACCT_798A","ACCT_814B","ACCT_865A","ACCT_900A","ACCT_900B","ACCT_900C","ACCT_900D","ACCT_900F","ACCT_903","ACCT_904","ACCT_905","ACCT_906","ACCT_961A","ACCT_972A","ACCT_972B","ACCT_972C","ACCT_972D","ACCT_972E","ACCT_973A","ACCT_973B","ACCT_976B","ACCT_982A","ACCT_982B","ACCT_982C","ACCT_982D","ACCT_982E","ACCT_983A","ACCT_983B","ACCT_986B","ACCT_617A","ACCT_618A","ACCT_718A","ACCT_617B","ACCT_617C","ACCT_618B","ACCT_618C","ACCT_883A","ACCT_883B1","ACCT_883B2","ACCT_883C","ACCT_881","ACCT_882","ACCT_822","ACCT_567","ACCT_568","ACCT_020C","ACCT_021C","ACCT_022C","ACCT_023C","ACCT_041C","ACCT_020D","ACCT_021D","ACCT_022D","ACCT_023D","ACCT_041D","ACCT_713A","ACCT_714A","ACCT_715A","ACCT_716A","ACCT_020E","ACCT_021E","ACCT_022E","ACCT_023E","ACCT_041E","ACCT_020F","ACCT_021F","ACCT_022F","ACCT_023F","ACCT_041F","ACCT_065A","ACCT_065B","ACCT_065C","ACCT_065D","ACCT_065E","ACCT_067A","ACCT_067B","ACCT_067C","ACCT_550J","ACCT_550K","ACCT_550L","ACCT_551J","ACCT_551K","ACCT_551L","ACCT_029A","ACCT_029B","ACCT_029C","ACCT_029D","ACCT_029E","ACCT_030A","ACCT_030B","ACCT_030C","ACCT_030D","ACCT_030E","ACCT_032A","ACCT_032B","ACCT_032C","ACCT_032D","ACCT_032E","ACCT_704F1","ACCT_704F2","ACCT_704F3","ACCT_704F4","ACCT_811B","ACCT_PP0027","ACCT_PP0029","ACCT_PP0031"
62923,12/31/2023 0:00:00,17172,0,0,0,0,27351130,452040,0,31831950,0,27351130,452040,0,0,0,0,5,0,0,0,0,62023,2,0,0,0,0,0,0,0,437041,0,283045,0,0,0,0,0,0,0,0,0,0,0,5128,0,0,0,0,0,0,0,0,333697,15352,0,185120,4174,45438,69028,0,-20305,0,0,0,24523,4212173,0,0,3474926,0,0,0,0,671615,1002215,0,0,0,0,42,1481,0,4389,0,0,5912,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,720086,0,140672,51632,0,112099,0,30878,22457,0,0,0,0,0,0,0,370025,-48084,0,0,0,0,0,0,0,0,0,0,3886613,1221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62929,12/31/2023 0:00:00,17178,0,0,0,0,15497473,0,0,22368568,0,15497473,0,0,0,0,0,7,0,0,0,0,62023,3,0,0,0,0,0,0,0,705656,0,104486,0,0,0,0,0,0,0,0,0,0,0,79671,0,0,0,0,0,0,0,0,393022,0,37946,52875,1484,9366,133236,0,0,0,0,10000,4828,4198217,0,0,5593150,0,0,0,0,0,1594558,0,0,0,0,62,358,47,1493,0,0,1960,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,810142,0,95000,82131,0,160254,0,10258,0,0,0,0,0,0,0,0,120200,408862,0,0,0,0,0,0,0,0,0,0,6806992,3038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62930,12/31/2023 0:00:00,17179,0,0,0,0,28338737,81365,64233,31581612,0,28338737,81365,64233,0,0,0,133,0,0,0,0,62023,2,0,0,0,0,0,0,0,1254506,0,323128,0,0,0,0,0,0,0,0,0,0,0,93938,0,0,0,0,0,0,0,0,800442,6262,88514,336803,16594,143625,57355,0,0,0,0,4907,13915,7778517,7221,0,3285405,0,0,0,0,435219,403055,0,0,0,0,75,1480,39,2910,0,39,4543,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1577634,0,290024,54725,0,333212,0,107000,0,0,0,0,0,0,0,0,125985,3975739,0,0,0,0,0,0,0,0,0,0,2857544,905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62936,12/31/2023 0:00:00,17185,0,0,0,0,3040746,0,0,3697814,0,3040746,0,0,0,0,0,3,0,0,0,0,122022,2,0,0,0,0,0,0,0,197371,0,14821,0,0,0,0,0,0,0,0,0,0,0,26094,0,0,0,0,0,0,0,0,59530,0,0,108622,0,0,0,0,0,0,0,3000,8781,328519,0,0,257381,0,0,0,0,0,1765429,0,0,0,0,0,368,0,593,88,0,1049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,212192,0,26094,56065,0,-72712,0,1221,0,0,0,0,0,0,0,0,11135,150229,0,0,0,0,0,0,0,0,0,0,506366,1369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150000,0,150000,300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62937,12/31/2023 0:00:00,17186,0,0,0,0,208729288,5546274,954704,238260303,0,208729288,5546274,954704,0,0,0,19,0,0,0,0,92023,3,0,0,0,0,0,0,0,8921743,0,1724701,0,0,0,0,0,0,0,0,0,0,0,2070291,0,0,0,0,0,0,0,0,5099063,16845,636584,1068644,406862,376595,1114885,0,0,0,0,13599,283549,48600372,0,0,73774716,0,0,0,0,6567957,2957002,0,0,0,17290,1331,9607,478,17475,2120,1001,32012,0,0,0,0,0,0,0,0,0,0,0,0,0,54,5,0,0,0,0,0,0,10646444,0,2659078,1087291,0,2550305,0,323843,0,0,0,0,0,0,0,0,1183390,12318620,0,0,0,0,0,0,0,0,0,0,22538978,943,0,156884,0,118756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3545,102358465,0,0,0,0,0,0,0,0,0,25651078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62939,12/31/2023 0:00:00,17188,0,0,0,0,33114115,192463,0,37156883,0,33114115,192463,0,0,0,0,0,0,0,0,0,92023,3,0,0,0,0,0,0,0,542771,0,437438,0,0,0,0,0,0,0,0,0,0,0,203661,0,0,0,0,0,0,0,0,531301,12739,61127,309168,26234,65081,113967,0,0,0,0,12400,17809,2988785,0,0,1590481,0,0,0,0,717179,432444,0,0,-4379,0,79,1714,45,3398,0,0,5236,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0,980209,0,406264,82191,0,131956,0,110359,3832,0,0,0,0,0,0,0,629691,334449,0,0,0,0,0,0,0,0,0,0,3618444,974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,551113,0,0,0,0,0,0,0,0,0,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62950,12/31/2023 0:00:00,17199,0,0,0,0,2504461,0,0,2818371,0,2504461,0,0,0,0,0,2,0,0,0,0,92023,3,0,0,0,0,0,0,0,126985,0,34852,0,0,0,0,0,0,0,0,0,0,0,24248,0,0,0,0,0,0,0,0,80267,6600,0,55173,31,5448,20811,0,0,0,0,2585,2776,763873,0,0,1116856,0,0,0,0,0,210899,0,0,0,0,7,248,0,415,0,0,670,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,161837,0,36044,3950,0,5500,0,12000,750,0,0,0,0,0,0,0,44862,239765,0,0,0,0,0,0,0,0,0,0,276769,982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62960,12/31/2023 0:00:00,17208,0,0,0,0,28738746,1063275,0,34457613,0,28738746,1063275,0,0,0,0,6,0,0,0,0,32023,3,0,0,0,0,0,0,0,1131428,0,414763,0,0,0,0,0,0,0,0,0,0,0,94706,0,0,0,0,0,0,0,0,656770,6972,54622,423129,18161,47433,129417,0,6444,0,0,5796,21743,4789484,23670,0,755045,0,0,0,0,869070,821875,0,0,0,5900,128,1648,101,3051,681,0,5609,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,1546191,0,319574,76972,0,394107,0,196700,4679,0,0,0,0,0,0,0,1060560,3773085,0,0,0,0,0,0,0,0,0,0,4667847,1353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62964,12/31/2023 0:00:00,17212,0,0,0,0,176924481,15215708,2081326,226908188,0,176924481,15215708,2081326,0,0,0,328,0,0,0,0,92023,3,0,0,0,0,0,0,0,7179433,0,1454565,0,0,0,0,0,0,0,0,0,0,0,445623,0,0,0,0,0,0,0,0,2926505,37934,660368,1740695,173277,472120,649578,0,8393,0,0,8100,36691,38440281,1590731,0,15430762,0,0,0,0,3182879,2491997,0,0,0,256705,1625,7088,346,16634,1790,756,28239,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,8633998,0,1325057,2467598,0,614096,0,600000,192410,0,0,0,0,0,0,0,173369,499388,0,0,0,0,0,0,0,0,0,0,22906654,1010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3703,69898173,0,0,0,0,0,12525000,0,0,12525000,30000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62965,12/31/2023 0:00:00,17213,0,0,0,0,167894045,5362125,1129475,202093219,0,167894045,5362125,1129475,0,0,0,37,0,0,0,0,122022,3,0,0,0,0,0,0,0,6157427,0,1869408,0,0,0,0,0,0,0,0,0,0,0,777033,0,0,0,0,0,0,0,0,2589394,17908,524268,1539550,91356,876341,69700,0,0,0,0,20096,50764,47486942,0,0,6837883,0,0,0,0,4092787,1126520,0,0,0,12500,699,8356,447,15499,0,1721,26722,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2,0,0,0,0,0,0,8026835,0,1848969,688996,0,3326490,0,0,34474,0,0,0,0,0,0,0,1416283,10614101,0,0,0,0,0,0,0,0,0,0,27457905,1359,0,48803523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,634,18572774,0,0,0,0,0,0,0,0,0,4937761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62969,12/31/2023 0:00:00,17217,0,0,0,0,1175269277,88811711,6118111,1623342311,0,1199061700,88811711,6118111,0,0,0,344,0,0,0,0,122022,3,0,0,0,0,0,0,0,59333306,0,9252395,0,0,0,0,0,0,0,0,0,0,0,9069598,0,0,0,0,0,0,0,0,21828949,73204,6111798,5424641,1000794,4142475,8158867,0,0,0,0,148417,1443955,47958041,15359228,0,8530438,0,0,0,0,20464961,12146857,0,0,-653018,0,7848,44354,2201,137945,846,5594,198798,0,0,0,0,0,0,0,0,0,0,0,0,0,202,11,0,0,0,0,0,0,68585701,0,20958258,35275024,0,2670251,0,1900000,6689,0,0,0,0,0,1616281559,0,9243330,83729340,0,0,0,0,0,0,0,0,-746334,1366041,125173371,774,0,71027270,0,88988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5124,16613334,0,0,0,0,0,85831302,130000000,1741876,217573178,520637163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
62976,12/31/2023 0:00:00,17223,0,0,0,0,96744225,7557164,1441511,118978135,0,96744225,7557164,1441511,0,0,0,37,0,0,0,0,122022,3,0,0,0,0,0,0,0,3122217,0,1410872,0,0,0,0,0,0,0,0,0,0,0,1075305,0,0,0,0,0,0,0,0,1940951,26162,243609,1186590,110656,152733,75368,0,0,0,0,30815,4072,20218081,0,0,4752089,0,0,0,0,760055,1948716,0,0,-1860,0,814,5137,277,10976,71,328,17603,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,0,0,0,0,0,0,4533089,0,1224820,744888,0,1077065,0,159974,0,0,0,0,0,0,0,0,1026258,7801416,0,0,0,0,0,0,0,0,0,0,11972607,1006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,792,13618413,0,0,0,0,0,0,0,0,0,15000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62978,12/31/2023 0:00:00,17225,0,0,0,0,717450166,56768359,3578817,1021960738,0,740269078,95410066,13241817,0,0,0,482,0,0,0,0,122022,2,0,0,0,0,0,0,0,38664728,0,5606531,0,0,0,0,0,0,0,0,0,0,0,5589357,0,0,0,0,0,0,0,0,19966916,527203,1635471,4917570,1236947,1900795,5569024,0,0,0,0,42244,375320,125935807,9105387,0,29847852,0,0,0,0,18145150,23152924,0,0,0,0,4629,27737,1872,64495,503,3392,102801,0,0,0,0,0,0,0,0,0,0,0,0,0,160,10,0,0,0,0,0,0,44271259,0,11906864,10617426,0,5539533,9309,0,15550,0,0,0,0,1003398398,0,0,6111662,129999193,0,0,0,0,0,0,0,0,-2372810,0,107635910,1071,0,161362901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11978,337629272,0,0,0,0,0,16520000,29000000,11155000,56675000,509537771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7010114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62983,12/31/2023 0:00:00,17229,0,0,0,0,333984242,10213985,3581301,391520034,0,333984242,10213985,3581301,0,0,0,233,0,0,0,0,122022,3,0,0,0,0,0,0,0,15932002,0,4737908,0,0,0,0,0,0,0,0,0,0,0,5015565,0,0,0,0,0,0,0,0,7726256,248415,855459,4338235,173679,517013,105200,0,0,0,0,4375,1421140,57101239,0,0,25009833,0,0,0,0,7236530,8810816,0,0,0,0,2104,21633,564,37203,7977,626,70107,0,0,0,0,0,0,0,0,0,0,0,0,0,94,7,0,0,0,0,0,0,20669910,0,5166192,1303530,0,8192800,0,812541,0,0,0,0,0,0,0,0,984749,51225565,0,0,0,0,0,0,0,0,0,0,41295132,1055,0,0,0,365009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1874,43587747,0,0,0,0,0,0,0,0,0,27000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1099945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62985,12/31/2023 0:00:00,17231,0,0,0,0,8460291,152527,0,10444146,0,8460291,152527,0,0,0,0,3,0,0,0,0,62023,3,0,0,0,0,0,0,0,295388,0,79313,0,0,0,0,0,0,0,0,0,0,0,2956,0,0,0,0,0,0,0,0,202872,8,23836,104970,0,2230,9950,0,0,0,0,7965,0,2166394,5270,0,1688036,0,0,0,0,0,585834,0,0,0,0,69,166,0,2201,22,213,2671,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,374701,0,9974,16936,0,11808,0,94083,0,0,0,0,0,0,0,0,0,1605391,0,0,0,0,0,0,0,0,0,0,1811752,1734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62998,12/31/2023 0:00:00,17244,0,0,0,0,10702399,655857,295469,14131561,0,10702399,655857,295469,0,0,0,11,0,0,0,0,52023,3,0,0,0,0,0,0,0,331357,0,111713,0,0,0,0,0,0,0,0,0,0,0,15543,0,0,0,0,0,0,0,0,127403,17029,13922,76342,2835,13904,12770,0,2395,0,0,5000,34381,810689,0,0,747602,0,0,0,0,0,443663,0,0,0,0,310,148,0,1009,0,0,1467,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,443070,0,33464,113489,0,32364,0,75552,0,0,0,0,0,0,0,0,32076,1293566,0,0,0,0,0,0,0,0,0,0,2507248,1774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63004,12/31/2023 0:00:00,17249,0,0,0,0,1325885898,21029434,7458633,1702026334,0,1325885898,21029434,7458633,0,0,0,722,0,0,0,0,122022,3,0,0,0,0,0,0,0,77887591,0,5438473,0,0,0,0,0,0,0,0,0,0,0,14307454,0,0,0,0,0,0,0,0,38441709,863029,3703883,12945794,2700093,4979250,3455578,0,183686,0,0,191400,165972,308528548,6808308,0,51365197,0,0,0,0,68324913,17048154,0,0,0,53346,8697,76505,2842,132538,1531,28321,250434,0,0,0,0,0,0,0,0,0,0,0,0,0,433,10,0,0,0,0,0,0,83326064,0,29862562,18176700,0,19486094,0,1938200,450073,0,0,0,0,0,0,0,10118908,27117022,0,0,0,0,0,0,0,0,0,0,191746460,1125,0,539638888,0,88179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15998,280259433,0,0,0,0,0,130000000,40000000,0,170000000,361850525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5961749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0
63008,12/31/2023 0:00:00,17253,0,0,0,0,11315550,0,0,21174230,0,11315550,0,0,0,0,0,10,0,0,0,0,32023,2,0,0,0,0,0,0,0,1170290,0,328413,0,0,0,0,0,0,0,0,0,0,0,717,0,0,0,0,0,0,0,0,302480,0,0,23212,0,0,43318,0,0,0,0,10000,14867,0,0,0,0,0,0,0,0,0,8003455,0,0,0,0,0,0,0,2844,0,0,2844,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,1498703,0,717,958389,0,147154,0,0,958389,0,0,0,0,0,0,0,5942,5561645,0,0,0,0,0,0,0,0,0,0,8900291,4203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63020,12/31/2023 0:00:00,17264,0,0,0,0,267398099,8628498,0,338211628,0,267647099,13205558,0,0,0,0,93,0,0,0,0,32023,3,0,0,0,0,0,0,0,13603582,0,1845482,0,0,0,0,0,0,0,0,0,0,0,4085214,0,0,0,0,0,0,0,0,8164367,126269,721070,1027408,492286,649282,3740978,0,0,0,0,84037,316338,70446173,1625366,0,9003880,0,0,0,0,11422645,12888399,0,0,0,0,1095,22560,612,37185,0,1951,63423,0,0,0,0,0,0,0,0,0,0,0,0,0,100,8,0,0,0,0,0,0,15449064,0,6410529,1756051,0,2699739,0,964642,1327,0,0,0,0,0,0,0,2339615,10893660,0,0,0,0,0,0,0,0,-1793993,0,50394870,1486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,388523,0,0,0,0,0,10000000,0,0,10000000,56103063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63042,12/31/2023 0:00:00,17284,0,0,0,0,3868179,2160949,0,8862512,0,3868179,2160949,0,0,0,0,0,0,0,0,0,32023,2,0,0,0,0,0,0,0,231896,0,85566,0,0,0,0,0,0,0,0,0,0,0,340,0,0,0,0,0,0,0,0,54333,139,4499,29727,0,6995,65784,0,0,0,0,1403,5409,3732348,0,0,809208,0,0,0,0,0,148625,0,0,0,0,136,0,0,1020,0,0,1156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,317462,0,-8103,86659,0,54411,0,42723,406,0,0,0,0,0,0,0,6905,963506,0,0,0,0,0,0,0,0,0,0,2825666,3188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63055,12/31/2023 0:00:00,17297,0,0,0,0,19823563,0,0,21341614,0,19823563,0,0,0,0,0,1,0,0,0,0,32023,2,0,0,0,0,0,0,0,571876,0,73553,0,0,0,0,0,0,0,0,0,0,0,2633,0,0,0,0,0,0,0,0,94106,8903,30000,25130,700,0,4200,0,0,0,0,4515,5338,1164944,0,0,660405,0,0,0,0,0,389713,0,0,0,0,0,0,79,517,0,0,596,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,645429,0,-16169,635565,0,-179197,0,0,0,0,0,0,0,0,0,0,0,800748,0,0,0,0,0,0,0,0,0,0,1508877,707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
