"CU_NUMBER","Cycle_date","join_number","USER_ID","ACCT_RB0026","ACCT_RB0027","ACCT_RB0028","ACCT_RB0029","ACCT_RB0030","ACCT_RB0031","ACCT_RB0032","ACCT_RB0033","ACCT_RB0034","ACCT_RB0035","ACCT_RB0036","ACCT_RB0037","ACCT_RB0038","ACCT_RB0039","ACCT_RB0040","ACCT_RB0041","ACCT_RB0042","ACCT_RB0043","ACCT_RB0044","ACCT_RB0045","ACCT_RB0046","ACCT_RB0047","ACCT_RB0048","ACCT_RB0049","ACCT_RB0050","ACCT_RB0051","ACCT_RB0052","ACCT_RB0053","ACCT_RB0054","ACCT_RB0055","ACCT_RB0056","ACCT_RB0057","ACCT_RB0058","ACCT_RB0059","ACCT_RB0060","ACCT_RB0061","ACCT_RB0062","ACCT_RB0063","ACCT_RB0064","ACCT_RB0065","ACCT_RB0066","ACCT_RB0067","ACCT_RB0068","ACCT_RB0069","ACCT_RB0070","ACCT_RB0071","ACCT_RB0072","ACCT_RB0073","ACCT_RB0074","ACCT_RB0075","ACCT_RB0076","ACCT_RB0077","ACCT_RB0078","ACCT_RB0079","ACCT_RB0080","ACCT_RB0081","ACCT_RB0082","ACCT_RB0083","ACCT_RB0084","ACCT_RB0085","ACCT_RB0086","ACCT_RB0087","ACCT_RB0088","ACCT_RB0089","ACCT_RB0090","ACCT_RB0091","ACCT_RB0092","ACCT_RB0093","ACCT_RB0094","ACCT_RB0095","ACCT_RB0096","ACCT_RB0097","ACCT_RB0098","ACCT_RB0099","ACCT_RB0100","ACCT_RB0101","ACCT_RB0102","ACCT_RB0103","ACCT_RB0104","ACCT_RB0105","ACCT_RB0106","ACCT_RB0107","ACCT_RB0108","ACCT_RB0109","ACCT_RB0110","ACCT_RB0111","ACCT_RB0112","ACCT_RB0113","ACCT_RB0114","ACCT_RB0115","ACCT_RB0116","ACCT_RB0117","ACCT_RB0118","ACCT_RB0119","ACCT_RB0120","ACCT_RB0121","ACCT_RB0122","ACCT_RB0123","ACCT_RB0124","ACCT_RB0125","ACCT_RB0126","ACCT_RB0127","ACCT_RB0128","ACCT_RB0129","ACCT_RB0130","ACCT_RB0131","ACCT_RB0132","ACCT_RB0133","ACCT_RB0134","ACCT_RB0135","ACCT_RB0136","ACCT_RB0137","ACCT_RB0138","ACCT_RB0139","ACCT_RB0140","ACCT_RB0141","ACCT_RB0142","ACCT_RB0143","ACCT_RB0144","ACCT_RB0145","ACCT_RB0146","ACCT_RB0147","ACCT_RB0148","ACCT_RB0149","ACCT_RB0150","ACCT_RB0151","ACCT_RB0152","ACCT_RB0153","ACCT_RB0154","ACCT_RB0155","ACCT_RB0156","ACCT_RB0157","ACCT_RB0158","ACCT_RB0159","ACCT_RB0160","ACCT_RB0161","ACCT_RB0162","ACCT_RB0163","ACCT_RB0164","ACCT_RB0165","ACCT_RB0166","ACCT_RB0167","ACCT_RB0168","ACCT_RB0169","ACCT_RB0170","ACCT_RB0171","ACCT_RB0172","ACCT_RB0177","ACCT_RL0001","ACCT_RL0002","ACCT_RL0003","ACCT_RL0004","ACCT_RL0005","ACCT_RL0006","ACCT_RL0007","ACCT_RL0008","ACCT_RL0009","ACCT_RL0010","ACCT_RL0011","ACCT_RL0012","ACCT_RL0013","ACCT_RL0014","ACCT_RL0015","ACCT_RL0016","ACCT_RL0017","ACCT_RL0018","ACCT_RL0019","ACCT_RL0020","ACCT_RL0021","ACCT_RL0022","ACCT_RL0023","ACCT_RL0024","ACCT_RL0025","ACCT_RL0026","ACCT_RL0027","ACCT_RL0028","ACCT_RL0029","ACCT_RL0030","ACCT_RL0031","ACCT_RL0032","ACCT_RL0033","ACCT_RL0034","ACCT_RL0035","ACCT_RL0036","ACCT_RL0037","ACCT_RL0038","ACCT_RL0039","ACCT_RL0040","ACCT_RL0041","ACCT_RL0042","ACCT_RL0043","ACCT_RL0044","ACCT_RL0045","ACCT_RL0046","ACCT_RL0047","ACCT_RL0048","ACCT_RL0050","ACCT_SH0013","ACCT_SH0018","ACCT_SH0880","ACCT_SL0018","ACCT_SL0019","ACCT_SL0020","ACCT_SL0021","ACCT_SL0022","ACCT_SL0023","ACCT_SL0024","ACCT_SL0026","ACCT_SL0028","ACCT_SL0029","ACCT_SL0030","ACCT_SL0032","ACCT_SL0033","ACCT_SL0034","ACCT_SL0035","ACCT_LR0001","ACCT_LR0002","ACCT_LR0003","ACCT_LR0004","ACCT_LR0005","ACCT_LR0006","ACCT_LR0007","ACCT_LR0008","ACCT_LQ0060","ACCT_LQ0061","ACCT_LQ0062","ACCT_NW0004"
96658,12/31/2023 0:00:00,25212,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,40683222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96324229,0,0,0,0,0,0,0,9240029,0,0,0,0,0,0,0,0,985492,985492,130970962,0,-985492,-985492,0,0,0,0,0,8048069,0,0,0,0,0,0,0,0,0,0,198057788,-985492,-985492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198057788,0,0,985492,50,5408909,1064000,62,4269059,0,0,0,0,0,0,0,0,0,0,9677968,1064000,21,194966,0,0,0,0,260,8404220,3810731,342,8115042,9937993,16714228,13748724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,735,26392196,14812724,9247905,175820009,175820009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366472
96660,12/31/2023 0:00:00,25214,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,1726919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12483,12483,414643,0,-12483,-12483,0,0,0,0,0,84938,0,0,0,0,0,0,0,0,0,0,3314317,-12483,-12483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3314317,0,0,12483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2387159,2387159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96672,12/31/2023 0:00:00,25226,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,14651288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49227616,0,0,0,0,0,0,0,3175308,0,0,0,0,0,0,0,0,2359875,2359875,95056693,0,-2359875,-2359875,0,0,0,0,0,14804757,0,0,0,0,0,0,0,0,0,0,142228601,-2359875,-2359875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142228601,0,0,2359875,159,19859241,2491914,319,15327124,1457963,0,0,0,0,0,0,33,764329,185993,35950694,4135870,103,3801758,1421152,0,0,0,140,2517040,0,87,2744151,950315,9062949,2371467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,841,45013643,6507337,4547800,120165436,120165436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,544564
96674,12/31/2023 0:00:00,25228,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,144488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36490487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290442,290442,36200045,0,-290442,-290442,0,0,0,0,0,2040211,0,0,0,0,0,0,0,0,0,0,50155398,-290442,-290442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50155398,0,0,290442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41764556,41764556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96691,12/31/2023 0:00:00,25245,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,57942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2816,2816,157042,0,-2816,-2816,0,0,0,0,0,17600,0,0,0,0,0,0,0,0,0,0,428432,-2816,-2816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428432,0,0,2816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361083,361083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96699,12/31/2023 0:00:00,25253,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,37224153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9219824,0,0,0,0,0,0,0,23204380,0,0,0,0,0,0,0,0,174945,174945,35538560,0,-174945,-174945,0,0,0,0,0,4072910,0,0,0,0,0,0,0,0,0,0,84588227,-174945,-174945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84588227,0,0,174945,21,1724835,320928,7,512057,0,2,98924,0,0,0,0,12,953485,385800,3289301,706728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,107032,0,4,42968,0,0,0,0,45,1137167,270117,1287167,270117,94,4576468,976845,2078547,72663521,72915147,251626,0,0,0,0,1,121410,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47225
96706,12/31/2023 0:00:00,25260,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,3925510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4805674,0,0,0,0,0,0,0,831858,0,0,0,0,0,0,0,0,443456,443456,7742639,0,-443456,-443456,0,0,0,0,0,342149,0,0,0,0,0,0,0,0,0,0,15602854,-443456,-443456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15602854,0,0,443456,3,532224,531990,45,2016339,145000,0,0,0,0,0,0,0,0,0,2548563,676990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41148,0,0,0,0,0,0,0,0,0,0,41148,0,49,2589711,676990,495396,9634098,11022682,1388584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96707,12/31/2023 0:00:00,25261,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,5869960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19357843,0,0,0,0,0,0,0,91210,0,0,0,0,0,0,0,0,492800,492800,30795532,0,-492800,-492800,0,0,0,0,0,2475829,0,40697,40697,0,0,0,0,0,0,0,53429547,-452103,-452103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53429547,0,0,492800,28,3004746,356471,36,2381334,0,0,0,0,11,878137,0,0,0,0,6264217,356471,54,2213087,786407,0,0,0,0,0,0,136,3361977,288194,5575064,1074601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,11839281,1431072,4412957,44121221,44121221,0,155,3125652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1343750,0,133922
96711,12/31/2023 0:00:00,25265,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,5840627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9081634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44026,44026,16600573,0,-44026,-44026,0,0,0,0,0,545523,0,0,0,0,0,0,0,0,0,0,30115834,-44026,-44026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30115834,0,0,44026,40,3941573,849800,77,3621392,294000,0,0,0,0,0,0,0,0,0,7562965,1143800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,7562965,1143800,0,24106518,24106518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16951
96719,12/31/2023 0:00:00,25273,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,316171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10608553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106428,106428,10502125,0,-106428,-106428,0,0,0,0,0,510936,0,0,0,0,0,0,0,0,0,0,14183829,-106428,-106428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14183829,0,0,106428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12851748,12851748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96722,12/31/2023 0:00:00,25276,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,13503447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28301940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224722,224722,56951136,0,-224722,-224722,0,0,0,0,0,4761600,0,0,0,0,0,0,0,0,0,0,126414639,-224722,-224722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126414639,0,0,224722,177,20236025,1170315,72,5447081,0,0,0,0,0,0,0,0,0,0,25683106,1170315,54,1980336,802100,0,0,0,58,1210476,799400,0,0,0,3190812,1601500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361,28873918,2771815,3794543,112533191,112533191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129753
96723,12/31/2023 0:00:00,25277,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,34004169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152932722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,643927,643927,253298121,0,-643927,-643927,0,0,0,0,0,18855961,0,1695,1695,0,0,0,0,0,0,0,330077968,-642232,-642232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330077968,0,0,643927,217,29189491,4044858,194,16802383,440000,59,6979905,0,0,0,0,0,0,0,52971779,4484858,801,35735476,11019983,8,318640,0,0,0,0,437,11983433,4647260,48037549,15667243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1716,101009328,20152101,0,295966736,295966736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96737,12/31/2023 0:00:00,25291,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,282338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8105414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54983,54983,9991405,0,-54983,-54983,0,0,0,0,0,233881,0,0,0,0,0,0,0,0,0,0,18820271,-54983,-54983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18820271,0,0,54983,1,13511,0,0,0,0,0,0,0,0,0,0,41,1927463,60000,1940974,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1940974,60000,0,15187771,15187771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96750,12/31/2023 0:00:00,25304,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,6693183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49483213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68309,68309,78666129,0,-68309,-68309,0,0,0,0,0,8650121,0,35000,35000,0,0,0,0,0,0,0,107658336,-33309,-33309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107658336,0,0,68309,102,9343876,384400,192,10789316,548534,0,0,0,0,0,0,0,0,0,20133192,932934,4,144916,86995,0,0,0,0,0,0,347,8973116,1306316,9118032,1393311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,645,29251224,2326245,0,97314968,97314968,0,0,0,0,0,17,2450156,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96755,12/31/2023 0:00:00,25309,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,69457942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86922099,0,0,0,0,0,0,0,59849549,0,0,0,0,0,0,0,0,1985721,1985721,195146959,0,-1985721,-1985721,0,0,0,0,0,29804660,0,594289,594289,0,0,0,0,0,0,0,312861581,-1391432,-1391432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312861581,0,0,1985721,175,15564550,841300,142,8520528,0,17,880032,0,0,0,0,0,0,0,24965110,841300,171,5845837,2743093,729,19550083,2073752,0,0,0,0,0,0,25395920,4816845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1234,50361030,5658145,20051129,269451682,269451682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82856,0,40649
96756,12/31/2023 0:00:00,25310,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,13541472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18495150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311781,311781,31138245,0,-311781,-311781,0,0,0,0,0,5587927,0,0,0,0,0,0,0,0,0,0,59301399,-311781,-311781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59301399,0,0,311781,27,2878846,763800,45,3507081,113000,0,0,0,0,0,0,0,0,0,6385927,876800,25,1158446,1147262,0,0,0,14,707818,0,139,4702684,1498025,6568948,2645287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,12954875,3522087,4702684,52507306,52507306,0,0,0,0,0,27,4174573,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83750
96761,12/31/2023 0:00:00,25538,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,39823684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80189500,0,0,0,0,0,0,0,6163447,0,0,0,0,0,0,0,0,650265,650265,132370803,0,-650265,-650265,0,0,0,0,0,16044016,0,0,0,0,0,0,0,0,0,0,194232448,-650265,-650265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194232448,0,0,650265,181,23606744,5833499,62,4352045,239900,0,0,0,0,0,0,17,3245223,3805639,31204012,9879038,312,13366253,8026135,0,0,0,107,2097856,1206700,0,0,0,15464109,9232835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,679,46668121,19111873,2057618,174113228,174113228,0,0,0,0,0,17,3378799,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96768,12/31/2023 0:00:00,25545,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,57706486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115878032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1707445,1707445,187989779,0,-1707445,-1707445,0,0,0,0,0,18691957,0,2949271,2949271,0,0,0,0,0,0,0,303784780,1241826,1241826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303784780,0,0,1707445,42,5978229,1568036,473,33568937,5267888,3,725107,0,2,433113,437500,99,3456250,332000,44161636,7605424,584,23132044,14097760,0,0,0,0,0,0,215,6525512,3205000,29657556,17302760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1418,73819192,24908184,16628804,273569503,273569503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321164
96770,12/31/2023 0:00:00,25547,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,602927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6030,6030,596897,0,-6030,-6030,0,0,0,0,0,10663,0,0,0,0,0,0,0,0,0,0,796307,-6030,-6030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,796307,0,0,6030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,586763,586763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96787,12/31/2023 0:00:00,25564,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5613,5613,71461,0,-5613,-5613,0,0,0,0,0,3937,0,0,0,0,0,0,0,0,0,0,296107,-5613,-5613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296107,0,0,5613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237250,237250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96796,12/31/2023 0:00:00,25573,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,3132889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4700339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109508,109508,4590831,0,-109508,-109508,0,0,0,0,0,220508,0,0,0,0,0,0,0,0,0,0,8908479,-109508,-109508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8908479,0,0,109508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6332851,6332851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96799,12/31/2023 0:00:00,25576,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,264509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2698047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34677,34677,2663370,0,-34677,-34677,0,0,0,0,0,61172,0,0,0,0,0,0,0,0,0,0,3610117,-34677,-34677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3610117,0,0,34677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3210620,3210620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
