"CU_NUMBER","Cycle_date","join_number","USER_ID","ACCT_LQ0018","ACCT_LQ0019","ACCT_LQ0020","ACCT_LQ0021","ACCT_LQ0022","ACCT_LQ0023","ACCT_LQ0024","ACCT_LQ0025","ACCT_LQ0026","ACCT_LQ0027","ACCT_LQ0028","ACCT_LQ0029","ACCT_LQ0030","ACCT_LQ0034","ACCT_LQ0035","ACCT_LQ0038","ACCT_LQ0039","ACCT_LQ0040","ACCT_LQ0042","ACCT_LQ0043","ACCT_LQ0044","ACCT_LQ0045","ACCT_LQ0046","ACCT_LQ0047","ACCT_LQ0052","ACCT_LQ0053","ACCT_LQ0056","ACCT_LQ0059","ACCT_LQ0860","ACCT_NV0001","ACCT_NV0002","ACCT_NV0003","ACCT_NV0004","ACCT_NV0013","ACCT_NV0014","ACCT_NV0015","ACCT_NV0016","ACCT_NV0017","ACCT_NV0018","ACCT_NV0019","ACCT_NV0020","ACCT_NV0021","ACCT_NV0022","ACCT_NV0023","ACCT_NV0024","ACCT_NV0025","ACCT_NV0026","ACCT_NV0027","ACCT_NV0028","ACCT_NV0029","ACCT_NV0030","ACCT_NV0031","ACCT_NV0032","ACCT_NV0033","ACCT_NV0034","ACCT_NV0035","ACCT_NV0036","ACCT_NV0037","ACCT_NV0038","ACCT_NV0039","ACCT_NV0040","ACCT_NV0041","ACCT_NV0042","ACCT_NV0043","ACCT_NV0044","ACCT_NV0045","ACCT_NV0046","ACCT_NV0047","ACCT_NV0048","ACCT_NV0049","ACCT_NV0050","ACCT_NV0051","ACCT_NV0052","ACCT_NV0053","ACCT_NV0054","ACCT_NV0055","ACCT_NV0056","ACCT_NV0057","ACCT_NV0058","ACCT_NV0059","ACCT_NV0060","ACCT_NV0061","ACCT_NV0062","ACCT_NV0063","ACCT_NV0064","ACCT_NV0065","ACCT_NV0066","ACCT_NV0067","ACCT_NV0068","ACCT_NV0069","ACCT_NV0070","ACCT_NV0071","ACCT_NV0072","ACCT_NV0073","ACCT_NV0074","ACCT_NV0075","ACCT_NV0076","ACCT_NV0077","ACCT_NV0078","ACCT_NV0079","ACCT_NV0080","ACCT_NV0081","ACCT_NV0083","ACCT_NV0084","ACCT_NV0087","ACCT_NV0088","ACCT_NV0089","ACCT_NV0090","ACCT_NV0091","ACCT_NV0092","ACCT_NV0093","ACCT_NV0094","ACCT_NV0095","ACCT_NV0096","ACCT_NV0097","ACCT_NV0098","ACCT_NV0099","ACCT_NV0100","ACCT_NV0101","ACCT_NV0102","ACCT_NV0103","ACCT_NV0104","ACCT_NV0105","ACCT_NV0106","ACCT_NV0107","ACCT_NV0108","ACCT_NV0109","ACCT_NV0110","ACCT_NV0111","ACCT_NV0112","ACCT_NV0113","ACCT_NV0114","ACCT_NV0115","ACCT_NV0116","ACCT_NV0122","ACCT_NV0128","ACCT_NV0134","ACCT_NV0140","ACCT_NV0141","ACCT_NV0142","ACCT_NV0143","ACCT_NV0144","ACCT_NV0145","ACCT_NV0146","ACCT_NV0153","ACCT_NV0154","ACCT_NV0155","ACCT_NV0156","ACCT_NV0157","ACCT_NV0158","ACCT_NV0159","ACCT_NV0160","ACCT_NV0161","ACCT_NV0162","ACCT_NV0169","ACCT_NV0170","ACCT_NV0172","ACCT_NV0173","ACCT_SL0036","ACCT_SL0037","ACCT_SL0038","ACCT_SL0039","ACCT_SL0041","ACCT_SL0043","ACCT_SL0045","ACCT_SL0047","ACCT_SL0049","ACCT_SL0051","ACCT_SL0053","ACCT_SL0055","ACCT_SL0056","ACCT_SL0057","ACCT_SL0058","ACCT_SL0059","ACCT_RB0001","ACCT_RB0002","ACCT_RB0003","ACCT_RB0004","ACCT_RB0005","ACCT_RB0006","ACCT_RB0007","ACCT_RB0008","ACCT_RB0009","ACCT_RB0010","ACCT_RB0011","ACCT_RB0012","ACCT_RB0013","ACCT_RB0014","ACCT_RB0015","ACCT_RB0016","ACCT_RB0017","ACCT_RB0018","ACCT_RB0019","ACCT_RB0020","ACCT_RB0021","ACCT_RB0022","ACCT_RB0023","ACCT_RB0024","ACCT_RB0025"
107,12/31/2023 0:00:00,57,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3672778,3800000,0,0,1688301,1750000,0,0,0,0,0,0,1688301,1750000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5361079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4722000,16856000,14540000,0,0,36118000,0,0,0,5361079,0,239307,0,0,0,239307,4722000,17829208,18219403,947775,0,41718386,0,0,0,0,0,0,0,0,852910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11795943,154736,0,0,154736,0,0,0,637377,11313302,0,11313302,0,0,0,0,0,0,0,0,0,0,0,0,0
108,12/31/2023 0:00:00,58,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400000,979458,0,0,1400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200000,12150000,6100000,1400000,0,22850000,0,0,0,1400000,0,278538,0,0,0,278538,3200000,12428538,6100000,1400000,1400000,24528538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8474633,222275,0,0,222275,0,0,0,365824,8331084,0,8331084,0,0,0,0,0,0,0,0,0,0,0,0,0
110,12/31/2023 0:00:00,59,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2483000,1243000,0,0,0,3726000,0,0,0,0,0,0,0,0,0,0,2483000,1243000,0,0,0,3726000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5201624,56560,0,0,56560,0,0,0,253640,5004544,0,5004544,0,0,0,0,0,0,0,0,0,0,0,0,0
119,12/31/2023 0:00:00,62,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7949463,0,8059556,0,0,0,0,0,0,0,0,3000000,0,0,2029017,2021820,0,0,20259926,18441905,0,0,43014705,36278882,0,0,63274631,54720787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19375,15970,0,0,0,0,0,0,0,0,0,0,19375,15970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,679920,594392,0,0,18277000,17050191,0,0,3500000,3261815,0,87779943,77664975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77664975,0,0,284340,0,0,0,284340,3837287,18459914,23739845,25084264,6828005,77949315,0,-1625586,0,-1625586,0,2518488,0,0,261746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19286804,75724,0,0,75724,0,0,0,828698,18533830,0,18533830,0,0,0,0,0,0,0,0,0,0,0,0,0
120,12/31/2023 0:00:00,63,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999038,1000000,0,0,0,0,0,0,6000000,6000000,0,0,6000000,6000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52066834,52067000,0,0,0,0,0,0,59065872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59065872,434291,0,0,0,0,434291,23384163,35119000,997000,0,0,59500163,0,0,0,0,0,0,0,0,1348130,0,0,0,0,0,447990,0,0,0,0,0,0,0,0,0,10210279,342392,0,0,342392,0,0,0,1149087,9403584,0,9403584,0,0,0,0,0,0,0,0,0,0,0,0,0
132,12/31/2023 0:00:00,69,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465286,284812,0,0,0,750098,0,0,0,0,0,0,0,0,3333,3333,465286,284812,0,0,3333,753431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166063,17770,0,0,17770,0,0,0,8351,175482,0,175482,0,0,0,0,0,0,0,0,0,0,0,0,0
135,12/31/2023 0:00:00,70,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18331447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500000,1490665,0,0,1500000,1490665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500000,1490665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8459000,10408000,1746000,0,0,20613000,0,0,1490665,0,419044,0,0,0,0,419044,8878044,10408000,2738757,497908,0,22522709,0,0,0,0,0,0,0,0,2305868,0,0,0,0,0,510757,0,0,0,0,0,0,0,0,0,8906273,333289,0,0,333289,0,0,0,726574,8512988,0,8512988,0,0,0,0,0,0,0,0,0,0,0,0,0
138,12/31/2023 0:00:00,72,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12164000,11780266,0,0,0,0,0,12164000,11780266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11780265,0,0,0,0,0,72987,72987,5662118,5911352,206795,0,72987,11853252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3683555,44056,0,0,44056,0,0,0,403801,3323810,0,3323810,0,0,0,0,0,0,0,0,0,0,0,0,0
146,12/31/2023 0:00:00,74,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312000,0,0,0,0,312000,0,0,0,0,0,0,0,0,0,0,312000,0,0,0,0,312000,-13261,0,0,-13261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443783,44847,0,0,44847,0,0,0,57016,431614,0,431614,0,0,0,0,0,0,0,0,0,0,0,0,0
147,12/31/2023 0:00:00,75,WISE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172382,175000,0,0,0,347382,0,0,0,0,0,0,0,0,0,0,172382,175000,0,0,0,347382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142831,5488,0,0,5488,0,0,0,15668,132651,0,132651,0,0,0,0,0,0,0,0,0,0,0,0,0
150,12/31/2023 0:00:00,77,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107391500,0,0,0,0,0,0,0,0,0,0,0,0,0,18849112,17523750,0,0,13614557,13478900,4870144,4854219,35295131,32188369,4870144,4854219,48909688,45667269,0,0,0,0,0,0,0,0,0,0,0,0,76779,77156,8722151,7589154,0,0,0,0,0,0,1923843,1923843,76779,77156,10645994,9512997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12121661,11234204,0,0,1731000,1627920,0,0,0,0,4946923,92257455,85566140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85566140,4946923,0,2651098,0,0,0,2651098,34752047,15940697,30142741,12328676,0,93164161,0,-77499,238520,161021,0,7434372,0,0,0,0,0,0,0,162627,0,0,3160000,0,0,0,0,0,0,0,39750786,2989718,0,0,2989718,0,0,0,3557847,39182657,0,39182657,0,0,0,0,0,0,0,0,0,0,0,0,0
151,12/31/2023 0:00:00,78,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243278750,0,194434456,0,0,0,0,0,0,0,0,25000000,0,0,5000319,4471563,0,0,23637505,18821029,0,0,102773695,88602627,0,0,126411200,107423656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131411519,111895219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111895219,0,1583486,4263046,0,0,0,5846532,25315457,4849946,22132830,44719857,20723661,117741751,0,0,0,0,0,4868942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120895754,8707477,0,0,8707477,0,0,0,7508351,122094880,0,122094880,0,0,0,0,0,0,0,0,0,0,0,0,0
153,12/31/2023 0:00:00,80,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300000,0,0,0,0,300000,0,0,0,0,0,0,0,0,0,0,300000,0,0,0,0,300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88167,10000,0,0,10000,0,0,0,3685,94482,0,94482,0,0,0,0,0,0,0,0,0,0,0,0,0
159,12/31/2023 0:00:00,83,WISe,0,0,0,0,425000,0,0,0,0,0,0,0,0,0,0,0,0,420923131,0,556972750,0,0,103116164,228819186,0,0,0,0,290006642,0,0,108711559,98213555,0,0,7897248,6466821,0,0,102761899,92763364,0,0,110659147,99230185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41684274,38641880,0,0,8990056,8131436,0,0,0,0,0,0,50674330,46773316,0,0,9160721,8146874,0,0,0,0,0,0,0,0,0,0,9160721,8146874,0,0,103356348,87599654,0,0,0,0,0,0,0,0,0,382562105,339963584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21178965,0,21178965,21178965,0,0,0,0,0,0,21178965,0,339963585,0,0,17933700,0,0,0,17933700,62301240,50806406,94399237,99856241,71713126,379076250,0,-76957,0,-76957,0,0,0,4048019,0,0,0,0,0,0,0,0,0,0,9435344,8800000,11073487,0,0,0,284938919,19915910,0,0,19915910,0,0,0,51275203,253579626,0,253579626,0,0,0,0,0,0,0,0,0,0,0,0,0
162,12/31/2023 0:00:00,85,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30486232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19650000,16402403,0,0,0,0,0,0,19650000,16402403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19650000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20452883,1494000,0,0,0,21946883,0,0,0,19650000,616990,0,0,0,0,616990,21319873,10944000,1150000,600000,8200000,42213873,0,0,0,0,0,0,0,0,1347300,0,0,0,0,0,0,0,0,0,0,0,1730727,0,0,0,15975558,711532,0,0,711532,0,0,0,1527722,15159368,0,15159368,0,0,0,0,0,0,0,0,0,0,0,0,0
167,12/31/2023 0:00:00,87,WISe,0,0,0,3566649,0,0,0,0,0,0,0,0,0,0,0,0,0,53090439,0,0,0,0,0,0,0,0,0,0,0,0,0,42574009,40628060,0,0,9507907,8891565,0,0,0,0,0,0,9507907,8891565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166672,166672,0,0,0,0,6950000,6742409,0,0,0,0,166672,59031916,56262034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12372976,11472000,5738000,0,0,29582976,0,0,56262033,166672,0,8797832,0,0,0,8797832,33445986,50442831,10920696,0,0,94809513,0,0,0,0,0,0,0,0,0,0,0,0,0,591696,0,0,706500,0,0,0,3553265,1293961,0,0,60854714,1707200,0,0,1707200,0,0,0,4714396,57847518,0,57847518,0,0,0,0,0,0,0,0,0,0,0,0,0
168,12/31/2023 0:00:00,88,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,744531,646861,0,0,744531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6060000,3423000,0,0,0,9483000,0,0,0,744531,0,0,0,0,49316,49316,6060000,3423000,250000,494531,49316,10276847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3224011,85570,0,0,85570,0,0,0,359007,2950574,0,2950574,0,0,0,0,0,0,0,0,0,0,0,0,0
169,12/31/2023 0:00:00,89,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301297,0,0,0,0,301297,0,0,0,0,0,0,0,830,0,830,301297,0,0,830,0,302127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,707211,16595,0,0,16595,0,0,0,14145,709661,0,709661,0,0,0,0,0,0,0,0,0,0,0,0,0
174,12/31/2023 0:00:00,91,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000000,0,0,68558644,0,68558644,0,0,0,0,0,0,0,0,0,1496825,1404687,7978658,7824369,2999979,2880173,1000000,911328,7730381,7015509,5801888,5133181,10730360,9895682,6801888,6044509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12227185,14780546,13868878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2893780,1740000,0,0,0,4633780,0,0,13868879,12227185,1720100,805343,0,0,0,2525443,11153194,11347869,6577210,4177014,0,33255287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889308,0,500000,0,0,0,0,0,53069282,6728930,0,0,6728930,0,0,0,3682583,56115629,0,56115629,0,0,0,0,0,0,0,0,0,0,0,0,0
176,12/31/2023 0:00:00,92,WISE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269088227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263259393,248610422,0,0,163337150,156113676,0,0,141757238,121976414,0,0,305094388,278090090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,568353781,526700512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,526700512,0,0,0,0,0,907843,907843,79944780,319087095,84577834,43090803,907843,527608355,0,0,0,0,0,0,0,0,129624454,84705049,0,0,0,0,0,0,0,0,0,0,11748105,7695665,0,0,255408888,4485510,0,0,4485510,0,0,0,13113485,246780913,0,246780913,0,0,0,0,0,0,0,0,0,0,0,0,0
187,12/31/2023 0:00:00,100,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1240000,1202130,0,0,0,0,0,0,1240000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4960000,1488000,248000,0,0,6696000,0,0,0,1240000,0,196213,0,0,0,196213,5208000,2428213,496000,0,0,8132213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3921884,405237,0,0,405237,0,0,0,233735,4093386,0,4093386,0,0,0,0,0,0,0,0,0,0,0,0,0
195,12/31/2023 0:00:00,104,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6961,0,0,0,6961,0,6961,0,0,0,6961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1479557,109146,0,0,109146,0,0,0,142882,1445821,0,1445821,0,0,0,0,0,0,0,0,0,0,0,0,0
196,12/31/2023 0:00:00,105,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2965261113,0,0,251625495,0,0,0,0,0,0,0,0,0,0,194000000,0,0,0,0,0,0,0,0,0,0,200057993,178671257,0,0,200057993,178671257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30777144,26347447,0,0,0,0,0,0,0,0,0,0,30777144,26347447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230835137,205018704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205018704,0,28052793,2230636,0,0,0,30283429,80734567,26481227,78789765,25170582,24125992,235302133,0,0,144000,144000,0,13516523,0,0,342555,0,275624,0,0,0,0,68406457,0,0,0,0,18494151,0,0,0,268785030,30465763,44000000,0,74465763,0,0,0,25256693,317994100,0,317994100,0,170490525,50941819,119548706,0,0,205018704,0,205018704,0,0,0,0
198,12/31/2023 0:00:00,107,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10500000,10036157,0,0,0,0,0,0,10500000,10036157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3236013,3236013,3236013,11656000,1984000,0,0,0,13640000,3236013,0,0,10500000,0,0,0,0,33333,33333,20892013,6484000,0,0,33333,27409346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13659622,28083,0,0,28083,0,0,0,374608,13313097,0,13313097,0,0,0,0,0,0,0,0,0,0,0,0,0
199,12/31/2023 0:00:00,108,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81520383,0,0,0,0,0,0,0,0,41936234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42559701,36266894,0,0,42559701,36266894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6897000,6743189,0,0,0,0,0,49456701,43010083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43010083,0,0,568101,0,0,0,568101,1045153,7862630,4362345,24498293,5809763,43578184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31655378,663618,0,0,663618,0,0,0,1871032,30447964,0,30447964,0,0,0,0,0,0,0,0,0,0,0,0,0
