"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","ACCT_606A","ACCT_606B","ACCT_607","ACCT_608","ACCT_609","ACCT_620","ACCT_621","ACCT_622","ACCT_623","ACCT_624","ACCT_625","ACCT_626","ACCT_627","ACCT_628","ACCT_630A","ACCT_630B1","ACCT_630B2","ACCT_640","ACCT_652C","ACCT_653A","ACCT_653B1","ACCT_653B2","ACCT_653C","ACCT_655C","ACCT_656A","ACCT_656B1","ACCT_656B2","ACCT_657A","ACCT_657B1","ACCT_657B2","ACCT_659","ACCT_660","ACCT_661","ACCT_670A","ACCT_670B","ACCT_672C","ACCT_698","ACCT_709","ACCT_725","ACCT_726","ACCT_731","ACCT_732","ACCT_733","ACCT_734","ACCT_735","ACCT_736","ACCT_737","ACCT_741C","ACCT_742C","ACCT_746C","ACCT_747A","ACCT_747B1","ACCT_747B2","ACCT_747C","ACCT_750C","ACCT_752","ACCT_753","ACCT_754","ACCT_756","ACCT_757","ACCT_758","ACCT_760A","ACCT_760B1","ACCT_760B2","ACCT_761A","ACCT_761B1","ACCT_761B2","ACCT_770","ACCT_772","ACCT_773","ACCT_774","ACCT_776","ACCT_777","ACCT_778","ACCT_780","ACCT_781","ACCT_795","ACCT_799","ACCT_811","ACCT_812","ACCT_813","ACCT_814","ACCT_815","ACCT_816","ACCT_817","ACCT_818","ACCT_820","ACCT_821","ACCT_850","ACCT_860A","ACCT_860B1","ACCT_860B2","ACCT_865","ACCT_880A","ACCT_880B1","ACCT_880B2","ACCT_900","ACCT_902A","ACCT_902B1","ACCT_902B2","ACCT_906B1","ACCT_906B2","ACCT_906C","ACCT_908B1","ACCT_908B2","ACCT_911A","ACCT_911B1","ACCT_911B2","ACCT_913","ACCT_914","ACCT_955","ACCT_956","ACCT_957","ACCT_958","ACCT_961","ACCT_962","ACCT_963","ACCT_964","ACCT_965","ACCT_966","ACCT_970","ACCT_971","ACCT_972","ACCT_974","ACCT_977","ACCT_978","ACCT_982","ACCT_983","ACCT_984","ACCT_985","ACCT_986","ACCT_987","ACCT_988","ACCT_990","ACCT_992","ACCT_993","ACCT_994","ACCT_995","ACCT_603","ACCT_743C","ACCT_744A","ACCT_744B1","ACCT_744B2","ACCT_744C","ACCT_085","ACCT_086","ACCT_087","ACCT_782","ACCT_783","ACCT_784","ACCT_796A","ACCT_796B","ACCT_796C","ACCT_796D","ACCT_796E","ACCT_797A","ACCT_797B","ACCT_797C","ACCT_797D","ACCT_797E","ACCT_799B","ACCT_799C","ACCT_799D","ACCT_840","ACCT_875","ACCT_877","ACCT_945","ACCT_801","ACCT_614","ACCT_615","ACCT_745A","ACCT_745B","ACCT_745C","ACCT_745D","ACCT_745E","ACCT_819","ACCT_867A","ACCT_867B1","ACCT_867B2","ACCT_867C","ACCT_925","ACCT_841","ACCT_465","ACCT_466","ACCT_767","ACCT_768","ACCT_918","ACCT_919","Acct_026A","Acct_026B","Acct_027A","Acct_027B","Acct_028A","Acct_028B","Acct_045A","Acct_045B","Acct_585","Acct_680","Acct_681","Acct_682","Acct_769","Acct_785","Acct_786","Acct_787","Acct_892","Acct_895","Acct_896","Acct_899","ACCT_020I","ACCT_021I","ACCT_022I","ACCT_023I","ACCT_041I","ACCT_550I","ACCT_551I","ACCT_981","ACCT_981A","ACCT_981B","ACCT_065A1","ACCT_065A2","ACCT_065A3","ACCT_065A4","ACCT_065B1","ACCT_065C1","ACCT_065D1","ACCT_065E1","ACCT_067A1","ACCT_067A2","ACCT_067B1","ACCT_067C1","ACCT_068A","ACCT_069A","ACCT_033A","ACCT_033B","ACCT_033C","ACCT_033D","ACCT_033E","ACCT_034A","ACCT_034B","ACCT_034C","ACCT_034D","ACCT_034E","ACCT_035A","ACCT_035B","ACCT_035C","ACCT_035D","ACCT_035E"
66372,12/31/2023 0:00:00,20594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42910630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20181898,0,0,558024,0,3413944,1756095,41330,2979140,0,0,0,0,0,79130,0,540,0,0,0,0,0,9189,0,3614,0,0,0,0,0,0,0,0,0,0,0,0,0,785,1078,7,92022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2516228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19675,0,22720,0,0,18,47884,0,37695,2619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1385865,0,0,0,0,0,0,0,0,1385865,79790354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66373,12/31/2023 0:00:00,20595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1088286980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000,149000000,22000000,0,16754219,0,0,0,508565973,0,0,5570172,481861,60698349,114940171,3323194,92330860,0,0,0,0,0,2741469,0,4082,0,0,0,0,0,238081,0,6811730,0,0,0,0,0,0,0,0,0,0,0,0,0,33985,9649,73,122022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72679106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57259,0,0,0,0,62,155185,0,465719,86494,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212292204,0,0,0,0,0,0,0,0,212292204,2012652328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66374,12/31/2023 0:00:00,20596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,589343,0,0,0,0,0,0,0,0,0,0,0,0,66774372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000000,7000000,0,0,0,0,0,0,45121826,0,0,3013553,1269513,9917322,5463491,1099369,17926850,0,0,0,0,0,168452,0,389,0,0,0,0,0,25858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3412,5,12024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7735971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7735971,0,0,0,0,0,0,0,0,7735971,166824479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66376,12/31/2023 0:00:00,20598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12674891,0,0,0,0,0,0,0,0,0,0,0,0,158503708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6998081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000000,0,0,0,0,0,98902,0,113359506,0,0,3059252,2482774,21934977,18263387,4184668,108305922,0,0,0,0,0,1654876,0,942,0,0,0,0,0,104849,0,2022416,0,0,0,0,0,0,0,0,0,0,0,0,0,5974,13999,26,122022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20047132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186060,0,1887,0,0,76,248285,0,372955,152915,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14663381,0,0,0,0,0,0,0,0,14663381,498185759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66388,12/31/2023 0:00:00,20610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1385289,0,0,0,0,0,0,0,0,0,0,0,0,29505788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15185441,0,0,1007917,285885,3911286,936318,121862,12111507,0,0,0,0,0,310818,0,17772,0,0,0,0,0,14315,0,92142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,836,8,32023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321700,0,0,0,0,0,0,0,0,321700,68308923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66393,12/31/2023 0:00:00,20615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2985,0,0,0,0,0,0,0,0,0,0,0,0,18300451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3871373,0,0,0,0,885282,12672,0,0,0,0,0,0,0,16324,0,21,0,0,0,0,0,2362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,10,8,62022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57608,0,0,0,0,0,0,0,0,57608,23678870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66395,12/31/2023 0:00:00,20617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20166270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9968576,0,0,77632,0,1274119,2343482,0,10574867,0,0,0,0,0,1564922,0,87,0,0,0,0,0,8242,0,74346,0,0,0,0,0,0,0,0,0,0,0,0,0,732,854,22,62023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1070,0,3134,858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1861253,0,0,0,0,0,0,0,0,1861253,48483178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66399,12/31/2023 0:00:00,20621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503157779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55000000,0,0,0,51616885,0,0,0,391659608,0,0,7801307,2403067,42317482,41245308,1033709,250391221,0,0,0,0,0,3241141,0,4713,0,0,0,0,0,159762,0,3706791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5010,16,122023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31762539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76937781,0,0,0,0,0,901396,0,0,77839177,1596179807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66406,12/31/2023 0:00:00,20628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3556145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2143536,0,0,19803,0,137978,32057,0,0,0,0,0,0,0,901640,0,31,0,0,0,0,0,1408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,48,8,92021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4178,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6656894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66410,12/31/2023 0:00:00,20632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3884844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100157,0,96,0,0,0,0,0,1176,0,58821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,5,12024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273090,0,0,0,0,0,0,0,0,273090,4965754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66418,12/31/2023 0:00:00,20640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5063670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1130242,0,0,0,0,0,92461,0,0,0,0,0,0,0,174962,0,15,0,0,0,0,0,926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,113,7,92023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6587412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66423,12/31/2023 0:00:00,20645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20306598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12243296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20148188,0,0,1132319,62762,5529651,8511771,809238,12184989,0,0,0,0,0,82821,0,109,0,0,0,0,0,11735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,408,6,92022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,992000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3765365,0,0,0,0,0,0,0,0,3765365,96877393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66424,12/31/2023 0:00:00,20646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2309483,0,0,0,0,0,0,0,0,0,0,0,0,73578061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7500000,17500000,29698127,0,0,0,0,0,39777948,0,0,12380325,1321746,36153459,10530840,375872,78318039,0,0,0,0,0,881003,0,200,0,0,0,0,0,37502,0,1255364,0,0,0,0,0,0,0,0,0,0,0,0,0,4487,1505,20,62022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25619,0,0,0,0,4,26649,0,55953,6523,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54537992,0,0,0,0,0,0,0,0,54537992,292238279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66430,12/31/2023 0:00:00,20652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,852319,0,0,0,0,0,0,0,0,0,0,0,0,86098786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38509423,0,0,1588519,623480,8892276,2018207,1585590,62677856,0,0,0,0,0,812826,0,338,0,0,0,0,0,29445,0,601409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,15,122023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14997855,0,0,0,0,0,0,0,0,14997855,192550510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66431,12/31/2023 0:00:00,20653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27091157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13189893,0,0,282461,0,1310660,302492,0,8156514,0,0,0,0,0,229274,0,20336,0,0,0,0,0,6476,0,34604,0,0,0,0,0,0,0,0,0,0,0,0,0,295,652,5,92022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28482143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5612,2689,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2268898,0,0,0,0,0,0,0,0,2268898,51119173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66434,12/31/2023 0:00:00,20656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162360,0,0,0,0,0,0,0,0,0,0,0,0,45820325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20125117,0,0,625635,192868,4224417,1505337,50098,3151017,0,0,0,0,0,232454,0,128,0,0,0,0,0,12510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,7,92023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3647267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2434691,0,0,0,0,0,0,0,0,2434691,77101527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66437,12/31/2023 0:00:00,20659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36410007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19381757,0,0,1443917,48408,6910279,3945094,401050,22340358,0,0,0,0,0,574696,0,87,0,0,0,0,0,20839,0,631698,0,0,0,0,0,0,0,0,0,0,0,0,0,1385,406,7,122022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3444,0,2413,0,0,3,5857,0,18734,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9325550,0,0,0,0,0,0,0,0,9325550,117968496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66439,12/31/2023 0:00:00,20661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32630627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1042000,0,0,19314983,0,0,26648,0,2565048,3132527,1784908,56909160,0,0,0,0,0,1098587,0,408,0,0,0,0,0,14869,0,15053,0,0,0,0,0,0,0,0,0,0,0,0,0,2868,211,16,122022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2708,0,0,0,0,0,24173,0,10303,10789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8143045,0,0,0,0,0,0,0,0,8143045,112523529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66444,12/31/2023 0:00:00,20666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41982516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24033933,0,0,946111,1563,3880405,2062943,3504,17273293,0,0,0,0,0,423737,0,118,0,0,0,0,0,18355,0,137790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508,9,62022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6125783,0,0,0,0,0,0,0,0,6125783,93744376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66447,12/31/2023 0:00:00,20669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,816189,0,0,0,0,0,0,0,0,0,0,0,0,52782103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1885143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6510000,1250000,0,0,0,0,0,0,22655690,0,0,849681,316735,3170403,2932336,1177152,12356988,0,0,0,0,0,1185510,0,446,0,0,0,0,0,17583,0,155826,0,0,0,0,0,0,0,0,0,0,0,0,0,1820,523,18,122023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17067,0,1312,0,0,8,19944,0,45286,3300,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3630099,0,0,0,0,0,0,0,0,3630099,102730549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66448,12/31/2023 0:00:00,20670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13450595,0,0,0,0,0,0,0,0,0,0,0,0,922739574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54007377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550607507,0,0,15443430,5082449,100486065,71880231,9481426,902398773,0,0,0,0,0,1560975,0,7015,0,0,0,0,0,570631,0,14450233,0,0,0,0,0,0,0,0,0,0,0,0,0,64013,11553,168,122023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1049636,0,115540,0,0,659,1688086,0,3384207,388451,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28792841,0,0,0,0,0,0,0,0,28792841,2772796722,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
66449,12/31/2023 0:00:00,20671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63230268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32671008,0,0,631938,83159,4487085,2337862,485859,17188062,0,0,0,0,0,41744,0,380,0,0,0,0,0,28963,0,858358,0,0,0,0,0,0,0,0,0,0,0,0,0,4894,1884,10,122023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134332,0,881,0,0,64,202683,0,257819,59324,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2761114,0,0,0,0,0,0,0,0,2761114,128264756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
