"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","UPDATE_DATE","ACCT_007","ACCT_008","ACCT_009","ACCT_010","ACCT_011C","ACCT_013","ACCT_018","ACCT_019","ACCT_021B","ACCT_022B","ACCT_023B","ACCT_025A","ACCT_025B","ACCT_031A","ACCT_031B","ACCT_041B","ACCT_042","ACCT_058C","ACCT_065","ACCT_067","ACCT_068","ACCT_069","ACCT_080","ACCT_083","ACCT_084","ACCT_100","ACCT_300","ACCT_340","ACCT_380","ACCT_386","ACCT_387","ACCT_388","ACCT_392","ACCT_400","ACCT_457","ACCT_521","ACCT_522","ACCT_523","ACCT_524","ACCT_550","ACCT_551","ACCT_552","ACCT_562","ACCT_563","ACCT_602","ACCT_630","ACCT_652A","ACCT_652B1","ACCT_652B2","ACCT_655A","ACCT_655B1","ACCT_655B2","ACCT_656C","ACCT_657","ACCT_658","ACCT_662","ACCT_668","ACCT_671","ACCT_672A","ACCT_672B1","ACCT_672B2","ACCT_703","ACCT_704","ACCT_705","ACCT_706","ACCT_707","ACCT_708","ACCT_710","ACCT_712","ACCT_713","ACCT_714","ACCT_715","ACCT_716","ACCT_718","ACCT_719","ACCT_720","ACCT_721","ACCT_722","ACCT_723","ACCT_724","ACCT_730","ACCT_741A","ACCT_741B1","ACCT_741B2","ACCT_742A","ACCT_742B1","ACCT_742B2","ACCT_746A","ACCT_746B1","ACCT_746B2","ACCT_749","ACCT_750A","ACCT_750B1","ACCT_750B2","ACCT_751","ACCT_755","ACCT_760C","ACCT_761C","ACCT_771","ACCT_775","ACCT_794","ACCT_798","ACCT_799A","ACCT_799B1","ACCT_799B2","ACCT_825","ACCT_860C","ACCT_880","ACCT_902","ACCT_906A","ACCT_908A","ACCT_908C","ACCT_911","ACCT_931","ACCT_940","ACCT_959","ACCT_960","ACCT_968","ACCT_973","ACCT_975","ACCT_976","ACCT_991","Acct_965A","Acct_965B","Acct_965C","Acct_965D","ACCT_020A","ACCT_020B","ACCT_024A","ACCT_024B","ACCT_042A","ACCT_090A","ACCT_090B","ACCT_090C","ACCT_090D","ACCT_099A","ACCT_143A","ACCT_143B","ACCT_143C","ACCT_143D","ACCT_400A","ACCT_400B","ACCT_400C","ACCT_400D","ACCT_400F","ACCT_459A","ACCT_463A","ACCT_475A","ACCT_475B","ACCT_475C","ACCT_475D","ACCT_691B","ACCT_691C","ACCT_692","ACCT_692A","ACCT_704A","ACCT_704B","ACCT_704C","ACCT_704D","ACCT_704E","ACCT_705A","ACCT_705B","ACCT_708B","ACCT_720A","ACCT_720B","ACCT_720C","ACCT_720D","ACCT_720E","ACCT_721A","ACCT_721B","ACCT_724B","ACCT_733A","ACCT_745C1","ACCT_745C2","ACCT_796C1","ACCT_796C2","ACCT_797C1","ACCT_797C2","ACCT_799C1","ACCT_799C2","ACCT_965C1","ACCT_965C2","ACCT_088","ACCT_799A1","ACCT_672B","ACCT_672C1","ACCT_672C2","ACCT_672D","ACCT_744B","ACCT_744C1","ACCT_744C2","ACCT_744D","ACCT_652B","ACCT_652C1","ACCT_652C2","ACCT_652D","ACCT_766A","ACCT_766B","ACCT_766C1","ACCT_766C2","ACCT_766D","ACCT_766E","ACCT_798A1","ACCT_798A2","ACCT_798A3","ACCT_009A","ACCT_009B","ACCT_009C","ACCT_769A1","ACCT_769B1","ACCT_616","ACCT_616A","ACCT_704A1","ACCT_704C1","ACCT_980","ACCT_742C1","ACCT_742C2","ACCT_020J","ACCT_020K","ACCT_020L","ACCT_021J","ACCT_021K","ACCT_021L","ACCT_022J","ACCT_022K","ACCT_022L","ACCT_023J","ACCT_023K","ACCT_023L","ACCT_041J","ACCT_041K","ACCT_041L","Acct_1019","Acct_1019A","Acct_1019B","Acct_1019C","Acct_1019D","Acct_1019E","Acct_789A","Acct_789A1","Acct_789B","Acct_789B1"
67486,12/31/2023 0:00:00,22785,1/17/2024 10:06:36 PM,0,9551,0,15666982,0,13082951,13082951,0,0,0,0,154,3447769,34,873253,18876,0,0,0,0,0,0,0,1133,2500,0,0,22,119156,0,0,0,0,0,0,0,800,545,545,0,367,0,0,0,0,0,0,0,0,0,0,0,0,7355490,0,0,0,421929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131036,0,0,0,0,15461,0,0,670746,1810132,3246583,3246583,0,0,2554580,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7037,31577,65445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67489,12/31/2023 0:00:00,22868,2/8/2024 5:40:34 PM,1148342,14051,0,38031391,0,31966771,31966771,0,6644,0,0,1862,23765456,498,9213932,84397,0,0,0,0,0,0,0,2556,3500,0,0,0,143536,0,0,0,0,0,0,1090,1350,511,670,44084,6010,0,0,0,0,0,0,0,0,0,0,0,0,21605614,0,0,0,1519031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317097,0,0,0,0,554744,0,0,5092334,2580381,2075376,2688441,0,0,6036073,0,0,382,0,0,0,0,0,0,0,0,0,528284,0,8288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67298,2248,17707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67490,12/31/2023 0:00:00,22776,1/25/2024 10:12:11 PM,847135,11596,0,57273243,0,49463504,49463608,0,21236,154,0,5278,30736989,398,12076312,263660,0,0,0,0,0,0,0,4058,1000000,0,0,0,788696,0,0,0,0,0,1,1325,1000,550,350,117629,18327,0,0,0,0,666002,0,0,0,0,0,0,0,21040936,0,0,0,1759507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477001,0,0,0,0,112610,0,104,6360273,3718061,13037593,17529617,0,0,8961396,0,0,567,0,0,0,0,0,0,0,0,0,868683,0,6184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88802,33137,2072660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67493,12/31/2023 0:00:00,22741,1/30/2024 10:19:46 PM,0,1979,0,28901141,0,22997822,22997822,0,51470,34140,0,1967,19818282,411,9534069,123297,0,0,0,0,0,0,0,3342,20000,0,0,34,41978,0,0,0,0,0,0,1200,1272,577,648,68092,8006,0,0,0,0,0,0,0,0,0,0,0,0,12598715,0,0,0,1795883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240197,0,0,0,0,954643,0,0,4463237,1236678,4699192,4699192,0,0,4875577,0,0,382,0,0,0,0,0,0,0,0,0,384089,0,8539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49878,26518,166239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67494,12/31/2023 0:00:00,22960,1/25/2024 10:05:03 PM,15480519,8556385,0,477792609,0,375134705,388576567,0,1290105,381173,8257,37007,380485306,37803,166777582,2640270,0,0,0,0,0,0,0,38665,342579,0,0,497552,373616,0,0,0,0,0,56,1391,1455,699,799,3678565,427175,0,0,0,0,2621612,0,0,0,0,0,0,0,125889694,0,0,0,26158837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3914860,0,0,0,0,6813578,25000000,13441862,58963599,16082917,125228509,132621130,38696878,0,47932876,0,0,4443,0,0,0,0,0,0,0,0,0,4587317,0,303194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1661380,30548,17914913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67499,12/31/2023 0:00:00,22846,2/2/2024 10:06:26 PM,0,281,0,473970,0,388101,388101,0,0,0,0,51,221359,56,241185,0,0,0,0,0,0,0,0,209,400,0,3108,0,6014,0,0,0,0,0,0,0,1100,290,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388101,0,0,0,19273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5769,0,0,0,0,200,0,0,0,0,0,0,0,0,85669,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,0,2561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67505,12/31/2023 0:00:00,21762,2/2/2024 10:06:20 PM,1449563,11186,0,40163723,0,36349224,36349224,0,172602,837757,693926,80206,27375696,551,9831153,1949987,0,0,0,0,0,0,0,6699,441958,0,401677,845,187548,0,0,0,0,0,0,1590,1390,453,733,355614,50677,0,0,0,0,1342404,0,0,0,0,0,0,0,18356461,919256,0,0,2699594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338827,0,0,0,0,340119,0,0,5786674,758859,3567971,9236786,868041,0,2555124,0,0,54372,0,0,0,0,0,0,0,0,0,312702,0,13854,0,0,0,0,0,0,0,0,0,0,957632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132413,0,492690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67507,12/31/2023 0:00:00,22669,1/26/2024 10:18:59 PM,2552842,300773,0,127990938,0,110783698,115261711,0,18066,85927,60681,4961,103583843,1520,48625160,710918,0,0,0,0,0,0,0,8724,1325255,0,0,0,137025,0,0,0,0,0,18,1349,1148,510,642,1259525,260061,0,0,0,0,0,0,0,0,0,0,0,0,21656853,0,0,0,4823044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,903614,0,0,0,0,2083628,0,4478013,25066775,4159091,28812816,33011662,25897690,0,10537869,0,0,1675,0,0,0,0,0,0,0,0,0,2618550,0,44967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230753,10954,2230226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67508,12/31/2023 0:00:00,22958,1/29/2024 10:13:54 PM,30802005,0,0,754859446,0,574406093,589732899,0,1509315,231056,75,24416,555280463,5503,158477014,3574064,0,0,0,0,0,0,0,47542,5000000,0,0,5597332,5303055,0,0,0,0,0,1,1702,689,468,558,8821633,878412,0,0,0,0,0,0,0,0,0,0,0,0,193502234,0,0,0,28642702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5999967,0,0,0,0,8328053,111000000,15326806,157463959,7565138,112893532,136240304,78772160,0,59641795,0,0,4538,0,0,0,0,0,0,0,0,0,6297367,0,145277,0,0,0,0,0,0,0,0,0,0,18921757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2719467,183505,27160471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67510,12/31/2023 0:00:00,22736,1/30/2024 10:32:46 PM,54920,58625,0,25996881,0,20927093,20927093,0,385886,11036,0,1531,22813714,492,7834081,739548,0,0,0,0,0,0,0,2295,274264,0,0,17,19454,0,0,0,0,0,0,890,1175,725,725,420497,11883,0,0,0,0,0,0,0,0,0,0,0,0,6269363,0,0,0,999945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196392,0,0,0,0,181736,0,0,2929793,1159801,7483993,9575495,0,0,4886346,0,0,448,0,0,0,0,0,0,0,0,0,666962,0,12915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83650,0,44476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67511,12/31/2023 0:00:00,22672,2/6/2024 10:07:29 PM,3226563,422919,0,96889870,0,86474303,86474303,0,51148,21602,0,4536,59216696,647,16147730,139863,0,0,0,0,0,0,0,5757,25000,0,0,0,66393,0,0,0,0,0,0,1399,999,649,649,258262,55911,0,0,0,0,36489,0,0,0,0,0,0,0,50159873,0,0,0,3339783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,784769,0,0,0,0,609510,0,0,26022787,1919866,696428,6189484,2145803,0,10113356,0,0,1022,0,0,0,0,0,0,0,0,0,282844,0,15599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206161,62766,3747316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67512,12/31/2023 0:00:00,22660,1/29/2024 10:09:42 PM,581876,44977,0,61740496,0,47922916,49166916,0,27072,6035,0,1496,49108243,482,8868205,316377,0,0,0,0,0,0,0,2739,100000,0,0,0,639333,0,0,0,0,0,5,1417,1514,567,636,159892,10597,0,0,0,0,0,0,0,0,0,0,0,0,14912230,496596,0,0,1665591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448162,0,0,0,0,1954888,0,1244000,10573200,253491,10532579,14197811,7683247,0,10117959,0,0,456,0,0,0,0,0,0,0,0,0,805083,0,19790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201563,22234,278380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67516,12/31/2023 0:00:00,22874,1/29/2024 10:07:32 PM,838788,33345,0,37652612,0,28191177,32422177,0,90813,4649,0,2076,22142395,1149,11586603,113916,0,0,0,0,0,0,0,3460,7000,0,0,641,220728,0,0,0,0,0,17,400,1350,650,850,98581,16543,0,0,0,0,0,0,0,0,0,0,0,0,17112739,0,0,0,1368180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283503,0,0,0,0,786337,0,4231000,845412,0,7837614,10233027,0,0,4330955,0,0,439,0,0,0,0,0,0,0,0,0,307045,0,5011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92515,27872,3172493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67517,12/31/2023 0:00:00,22778,1/25/2024 10:09:41 PM,0,154836,0,85246844,0,72537885,72537885,0,20208,107411,8683,4848,25884195,490,9644688,152463,0,0,0,0,0,0,0,6479,25000,0,0,26556,22146,0,0,0,0,0,0,990,790,554,554,27132,7042,0,0,0,0,165695,0,0,0,0,0,0,0,42217504,0,0,0,2292587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,718951,0,0,0,0,317425,0,0,20173258,1410888,1651120,4349144,3260484,0,12391534,0,0,2000,0,0,0,0,0,0,0,0,0,181463,0,10250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65062,132498,68160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67519,12/31/2023 0:00:00,22721,1/25/2024 10:34:44 AM,892534,118970,0,18356687,0,14980219,15229219,0,54012,0,0,1076,11155034,428,5426782,84565,0,0,0,0,0,0,0,2171,25000,0,0,302,123992,0,0,0,0,0,1,999,1047,596,766,48950,18334,0,0,0,0,0,0,0,0,0,0,0,0,8504266,0,0,0,963486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153083,0,0,0,0,13606,0,249000,2950098,0,2552828,3525855,0,0,3113862,0,0,266,0,0,0,0,0,0,0,0,0,146008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31303,15703,24449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67520,12/31/2023 0:00:00,22710,2/9/2024 4:50:45 PM,0,15655,0,10035093,0,6463648,6463648,0,0,0,0,205,3737786,125,1780651,0,0,0,0,0,0,0,0,767,2150,0,0,0,64093,0,0,0,0,0,0,0,965,600,725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5286276,0,0,0,226483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72562,0,0,0,0,48191,0,0,0,0,1177372,1177372,0,0,3521649,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4466,17617,21171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67521,12/31/2023 0:00:00,22521,1/24/2024 10:11:09 PM,10025854,1147470,0,288582486,0,244394923,244394923,0,0,108243,32101,13400,227557452,13145,88482443,778387,0,0,0,0,0,0,0,37034,2039187,0,0,0,379426,0,0,0,0,0,0,1800,1720,329,329,1810146,252756,0,0,0,0,147568,0,0,0,0,0,0,0,120731164,2006468,0,0,12585512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2392872,0,0,0,0,1946698,0,0,70778766,4443211,12114254,12807048,35487166,0,32579194,0,0,3253,0,0,0,0,0,0,0,0,0,2449694,0,74406,0,0,0,0,0,0,0,0,0,0,6237141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,602229,0,8412981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67531,12/31/2023 0:00:00,22725,1/30/2024 10:34:54 PM,5642,12943,0,3478170,0,2197067,2197067,0,1098,0,0,124,838492,90,723802,1866,0,0,0,0,0,0,0,752,800,0,5563,0,4052,0,0,0,0,0,0,0,1133,671,989,7620,0,0,0,0,0,0,0,0,0,0,0,0,0,1900843,0,0,0,186255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26589,0,0,0,0,14398,0,0,0,31405,0,0,264819,0,1266705,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3527,7063,10542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67532,12/31/2023 0:00:00,22645,1/16/2024 10:04:31 PM,1714215,152485,0,300482439,0,264546255,264546255,0,4455,35,0,9756,149589933,2385,36965893,75379,0,0,0,0,0,0,0,15245,3183350,0,0,0,1696594,0,0,0,0,0,0,1290,999,599,599,391828,52064,0,0,0,0,8987785,0,0,0,0,0,0,0,155144668,0,0,0,7025865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2501077,0,0,0,0,2660276,0,0,58508047,7462200,29312862,34443554,0,0,35483411,0,0,3731,0,0,0,0,0,0,0,0,0,1619045,0,54710,0,0,0,0,0,0,0,0,0,0,131593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,483004,247401,10507863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67534,12/31/2023 0:00:00,22884,1/30/2024 10:21:01 PM,241252,28388,0,20044503,0,16918280,16918280,0,3016,24362,0,658,9805411,218,4777190,31774,0,0,0,0,0,0,0,1315,2300,0,0,0,17099,0,0,0,0,0,0,1190,1415,900,900,10993,4103,0,0,0,0,578703,0,0,0,0,0,0,0,11077765,0,0,0,597583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166126,0,0,0,0,201814,0,0,3576570,487070,0,436329,761842,0,2924409,0,0,160,0,0,0,0,0,0,0,0,0,22207,0,10330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19166,26174,21086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67535,12/31/2023 0:00:00,22867,1/26/2024 10:11:15 PM,39362635,1900826,0,1569723992,0,1311664533,1311664533,0,1530809,156422,0,67030,1382578559,15331,446718986,2691845,0,0,0,0,0,0,0,107932,7358793,0,0,0,3871977,0,0,0,0,0,0,1725,1299,699,719,7446194,1933303,0,0,0,0,76891448,0,0,0,0,0,0,0,528836910,0,0,0,40361249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12740694,0,0,0,0,10596867,0,0,281030127,42111380,202509431,266556869,105009660,0,245104234,0,0,27221,0,0,0,0,0,0,0,0,0,7904992,0,119127,0,0,0,0,0,0,0,0,0,0,210503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4281015,101400,6846914,0,0,0,0,0,8092679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
